Text,Toxic/Not Toxic
"@DimaSadek @LBCI_NEWS @JeanFeghali في عالم بتصير ع اكتاف الغير 
بتتسيد وبتصير زعماء 
وعالم مسحوقة تحت الصرامي 
بيحق… https://t.co/wayALTLwwv",0
@yumnafawaz من تنحاز للحرية تستر جسدها.,0
@yumnafawaz انشالله انتي عال٦٠ ومع قرطة اللسان ما تصيري مسخرة للعالم! روحي فرجيني مرجلتك بعين التينة يلاّ,0
@DimaSadek وين المشكل؟ جبران طالب بضبط النفس... مطلب نبيل بس انتي هيئتك مش قادرة تضبتي نفسك...,0
@DimaSadek المهم ما تكون قصة جنى كذب والباقي ما بهم,0
@berrynawal انت بليزززز سدي تفه,1
@DimaSadek حمارة شو بفهمك بحديث الكبار �‍♂️ #ديما_الواطية,1
@DimaSadek بتعرفي شو يعني شرف !,0
@yumnafawaz بيشرفك دبرينا شغل مم شي سفاره ههههه,0
@DimaSadek انزالي حضرتك يا ديما صادق الساعة 3 بدل ما تعطي مواعظ والله شغلتك بس الفتنة طلعي من راسنا ألعابك مكشوفة,0
"RT @Sandyhayek4: حابي اسأل يلي عم يتعرضو للمذيعة @joellebouyounes  ما عندكن ام؟ما عندكن اخت؟ ما عندكن بنت؟
يلي عم يصير عيب...
هيدي مش ثورة…",0
@Zaynab1298 @DimaSadek @washingtonpost @elopezgross ������ هي وحدة واطية,1
@yumnafawaz انتي ولا كلمة بتطلع مزبوطة معيك ��يقع عمريك انتي اخر وحدة لازم تحكي بهلموضوع,1
@yumnafawaz انا كنت عارفتك بهلة بس مش هلقد!!,1
"يمنى فواز "" كرسي ""
@yumnafawaz
#تعوا_نشكل_حكومة",0
@yumnafawaz @B_Foucher ام نص لسان كفاكي عمالة يا وقحة.#إعلام_برسم_الإستثمار,1
"@DimaSadek شوفينا نحنا
منحبك ديما ♥️
#ديما_صادق
#لبنان_ينتفض",0
@RassdNewsN @DimaSadek بقا دي منظر واحده تنتقدوها يا ولاد الجزمه ده لو عندنا كانت مسكت رئيس جمهوريه ��,0
@yumnafawaz هول بتضحكي فيهم على جماعة aub او اختك او اهلك والجيران عندك. هبلة ومكترة كمان,1
@DimaSadek انشالله بينقر قلبك وندعسو كمان,1
@AMELABDO2010 @AkikiJoyce @LarissaAounSky @MMoursel @DimaSadek ملكة صحافيات الثورة: جويس عقيقي وتحية للجميع,0
@A_S_M_orange @yumnafawaz يا شحاري بتشبه كل شي الا الانثى,1
@berrynawal الله يقويكي https://t.co/qBGSlSevLP,0
@yumnafawaz طفيليات الاعلام,1
@DimaSadek الثوره مموله من ايران للسيطره على لبنان لقمع الاحرار المقاومين .ويجب على الاحرار مقاومتها ..لبيك يا لبنان لبيك يا لبنان..,0
@shine_as_aurora @Hiyam_D @DimaSadek كبرانة مبين عليها الكبر,1
"#تلفزيون_الجديد
اوعا تنقلي تصريحات تصريحاتك كلها سم وبتكفي نانسي السبع ركزي نعم فهمنا ووصلت رسالتك كلامك اسم من تصريحات الناس",0
@DimaSadek الحزب بحارب دول مش شعبو يا هبلة,1
"@Tala_leb @wissamayoub5 @DimaSadek @HichamHaddad57 بلا هبل، شغل فردي، بشيلو الورقة القديمة، بيطبعو و بقصو و بلزقو؟
يا سلام عالمنطق",0
"ديما صادق ❤
تحية من القلب لك على حلقة الأمس من مدينتي طرابلس. لاول مرة يسمح للشعب المقهور المظلوم التعبير بصراحة عن… https://t.co/Jpnxl8W7L2",0
يكفي أنك ترسلي الصورة الجميلة دائماً من بلدنا لبنان إلى جميع البلدان التي تتابعك، لك مني كل التقدير والإحترام ��‍♂️… https://t.co/FDMW1q3ZFu,0
@DimaSadek دمدوما في مظاهرة بجبيل كمان اذا بتحبي تشاركي! جبيل كمان من لبنان #لبنان_ينتفض,0
RT @Nasser51568120: @DimaSadek @LBCI_NEWS انت وحدة غشاشة وما خصك بالاعلام وحة فاشلة https://t.co/iu8X58whwH,1
@Jessicaazar ويللي لاحقتي واحد منن ����,0
@yumnafawaz يا نوسك ما اهضمك،ليش ما رحتي مطرح ما في وجبات عم تتوزّع بكراتين ومطرح ما عم يوزعو باور بانك وقصص تانية،… https://t.co/G8Yj3z8emv,0
@yumnafawaz كذابة يا عيب الشوم,1
ست ديما يعطيكي العافية كانت حلقتك رائعة، طلعتي عطرابلس و شفتي كيف اوضاعهم لو بتطلعي عالضنية و بتشوفيها كتير حلوة و… https://t.co/rj54StGre9,0
"@yumnafawaz اتفه ""اعلامية"" بآسيا
باردون على كلمة اعلامية",1
@DimaSadek انتي بنت أصل ولبنانية وطنية بامتياز الله يحميكي��✌ويحميلنا لبنان,0
@imfromlebanon @yumnafawaz انت ل حقك صرماية,1
@DimaSadek #ديما_الواطية بلا مبدأ,1
يا خوفي تكون هالمظاهرات بدهم ياها تصير ليعجلو بتولّي شخص معين رئاسة الجمهورية بدلا من الشخص الحالي ...… https://t.co/F6abNXAStl,0
@berrynawal الله يحميك يا نوال,0
@yumnafawaz مش بس ما بتعرفي تحكي... ما بتعرفي تكتبي كمان؟؟ العمى شو جاهلة,1
@DimaSadek ديما بدي الك انوا الجراثيم المتلك ما بينقبرو المتلك بروح بلمجرور... ساقطة ومنحلة..,1
RT @HaysamBazzi: @DimaSadek الايام بيننا يا ديما في شرفاء بهل البلد اشرف من معلمينك ضحوا كرمال يبقى هل بلد و ح يضحوا بعد....حلمك انت و غيرك…,0
@Samer41780033 @DimaSadek جابتن من الضاحية بس شو هني بالضبط ما بعرف .,0
@ramezelkadi @MedawarLana يا ريت لو بيعمل نعيم برجاوي الآن متل ما عملت نانسي السبع مبارح وعدم أخذ أي تصريح من المتظ… https://t.co/uus4taPDAC,0
ما اجمل هذا المشهد وهم يهابون @DimaSadek #كلنا_ديما_صادق,0
@DimaSadek يا الله طلعتي طرشة كمان حرام #ديما_الواطية,1
@DimaSadek @LBCI_NEWS @JeanFeghali انتي رائعة بل اكثر من هذا الله يحميكي ياست الكل ويحمي الشعب اللبناني,0
"@yumnafawaz انتي عن جد عم تحكي يمنى.
انا مع الحراك مع اني لا اوافق على شعاره (كلن) وتسكير الطرقات.
بس تخبزوا بالفرح.",0
@NicoleHajal الله يرحم امها عرفت تربيها ، شي بيقهر والله,0
@yumnafawaz للاسف انتو الصحافيين بدل ما تكونوا موضوعين و تفهموا الحديث عم تتطلعوا على القشور.خطاب فخامة الرئيس خارط… https://t.co/wGkVxiyE51,0
@yumnafawaz @DimaSadek يمنى ����� حسيتك علبة سردين شو مهضومة,1
يا ديما ما يهزك ريح ولا تويت @DimaSadek #لبنان_ينتفض #لبناث_يثور #دولة_فاشلة,0
"@NicoleHajal ""نداء هام. نطلب من الثوار التوجه من بيروت و المناطق المجاورة إلى جل الديب. و نطالب الثوار من طرابلس و… https://t.co/gUVRr9qtS6",0
@DimaSadek الثورة بخير بس الحمدلله الكل إنكشف على حقيقتو,0
@yumnafawaz @General_Aoun فوق راسك يا وسخة,1
@yumnafawaz اطلعي بالمضمون يا فهمانة,0
@DimaSadek يا شرشوحة مين انتي لتحكي باسم الثورة انضبي يا #ديما_الواطية  وانقلعي من الثورة,1
RT @Nana23912015: @DimaSadek شو حابي شوفك من شعرك عم تنجري وتاكلي قتلة���,1
@yumnafawaz @shaki78594520 لازم الكف يعلم منيح � ما بقى تبكي يا مسترجلة,1
@Jessicaazar انت قوات وعم تحكي بالغاء الطائفية؟ عشنا وشفنا,0
@yumnafawaz @AlfaTelecom @touchLebanon انتي بتفهمي بكل حاجة يا بنت�طيب شو كيف كان اليوم معك يعني انشاءالله من عرق جبينك,0
@DimaSadek انتي شو فارقة معك ولادك بي بلجيكا وجوزك استغنى عن جنسيتو اللبنانية.. وقارطة هبلة,1
@NicoleHajal @LbciLebanon تقرير رائع جدا ..,0
@DimaSadek هولي صارو عندك كل مؤيدين المقاومة... ليش بتشملي الكل بفعل كم واحد.. حاقدة جدا انتي,1
@DimaSadek عاهرة تحاضر بالعفة,1
"@yumnafawaz ست يمنى، كيف بدك يجي المضلل لصف الثورة ، إذا بتقولي عنهم غنم؟!.
هالكلام وغزوة الخندق واحد.",0
@DimaSadek المجد للصرماية ٤٤ لي بدا تفك نيعك انشالله,1
@yumnafawaz وضييييعة,1
@JadHSaad1 @DimaSadek ليش مهتم بهيك انسانه . شو بتشكل بالنسبه للمجتمع .,0
@DimaSadek طرابلس خلئت حرة وعنوان للحرية والكرامة وعاصمة العيش المشترك والعلم والعلماء بأختصار بتشبهك ياست ديما بنفتخر بلبنانيتك,0
RT @julie_khoury1: @NadimKoteich @DimaSadek ليش مثلاً زميلتها الصحافية @NicoleHajal  المحترمة ما عم تتعرض لعيدا الشي مع الرغم انها عم تعبر…,0
@Jessicaazar كيف... انوو بس استقال اعلنلنتي براءتو؟ مين حاسبو؟ حضرتك ؟استقال لانو الناس ما بدا الحكومي المحاسبة بعد ما صارت,0
@DimaSadek روحي لعبة قدام بيتك يا بنت . و قولي لامك وبيك يرجعو يربوك منيح لانو عم بقلو لعالم عنك بلا مربى,1
"@NadimKoteich @DimaSadek #كلنا_ديما_صادق

من شان وقفت مع الحق ووقفت مع المتظاهرين جن جنون ايران والمنافقين من ""زعما… https://t.co/xXAXutCH4C",0
"@DimaSadek ليش مين بتكوني حضرتك حتى يكون قلبك مفتوح للعالم 
ع كل حال الله ستر وبس قلبك مفتوح",0
@yumnafawaz ممكن تخلي بس ضهرك ما يبان شي من وجهك لانك اقرف من كلامك,1
@Hassoun @yumnafawaz @dareenshaheen كذابة وأكبر كذابة ما تتكلمي كلام مانوا صحيح,1
@4zahri @DimaSadek معك كل الحق بس هيدا ما بيمنع انها واطية ���,1
"@DimaSadek حضرتك بصفتك شو بتنشري معلومات مسبقة ، 
مش مفروض حضرتك اعلامية ،من اين لك المعلومات",0
@berrynawal تعيشي وتفيقي,0
@DimaSadek آخ رح نشوف فيكي يوم يا كلبة���,1
@DimaSadek صهيونة وعاهرة,1
@yumnafawaz @sarkhit7ak @saadhariri هيدا شرف كبير إله وبنتمناله التوفيق مش معقولة يترك شعبه كرمال قرطة زعران,0
"@JurdiWeddo @DimaSadek 
عم تتهم أهل طرابلس انهم عم يثيروا الفتن",0
@DimaSadek ولا مرة حصلت معك سابقة مطلقا انك طلعتي على المراية واكتشفتي حالك ازنخ صحافية �,1
@DimaSadek عنجد انك هبلة..  اه يا هبيلة,1
@DimaSadek ديما يا عديمة الشرف ما بيطلعلك تحكي عن الشرف,1
@yumnafawaz الله يحميكون وألف تحية لكم يا ريت نحن معكون بي لبنان ��‍♂️��‍♂️��‍♂️��‍♂️��‍♂️��‍♂️��‍♂️�����,0
@DimaSadek كلي خرا وليه .. يلعنك ساقطة,1
@yumnafawaz @4zahri قريتي التاريخ يا يويو   فيئي مطولة السهرة بلرقص,1
@DimaSadek يا عا*رة الثورة كوني اكيدي احقر و اوطى منك ما رح تلاقي,1
@DimaSadek عنزة قد ما تغردي,1
@yumnafawaz @HusseinHamade3 انت وحدة كذابة لا ما اجوا  بسيارات رباعية الدفع. اكيد نحن ضد ايى حدا يتعدا على حدا بس مش نفتري,1
@DimaSadek ليكي نصيحة مني بعدي عن بيت شمص لان العلقة مع نساوانا مش رجالا علقة كبيرة يلا تم الدعس,1
@DimaSadek #ديما_الواطية  انضبي يا حولا يا بلا شرف م بتستحي انت كل هالإهانات لي بتتعرضيلا ما بتستحي من حالك ولك كيف… https://t.co/5bTSFwosma,1
@yumnafawaz ولك روحي ولي إم نص لسان!! مش السيد بتضحكي عليه بشقفة صورة!,1
@yumnafawaz يمنى او يسرى، انت كتير سخيفة وبشعة متل لوغو الجديد �,1
@DimaSadek من الصغر نعلم اطفالنا ان يكونوا قطاع طرق,0
