Text,Toxic/Not Toxic
"حب الوالدين يرحمهم الله
لا يعلو  عليه  شيء ولا يقارن
بشيء

ولكن  أقول  بكل فخر   زوجتي
الغالية  أستطاعت  بحبها وحنانها  وإحترامه  ووقوفها
بجنبي  في  كل  الظروف  فرضت  علي  ان  اقوووووول

((((  هي  تاج  على  رأسي )))
💐🌹🌷💐🌹🌷💐🌹🌷💐",0
"الحب كنفق الضوء في بحر لجي يزيل عتمة الظلام 🧡 💯    الذي ارخى سدوله على أطراف الامواج ...يكون الإنسان ظالا  للطريق حتى يكتشف الحب الإلهي فتذوب كل مشاعر حب الدنيا لينكشف سر الوجود  أمام أعينه         
#مساء_الخير 
#رساله_lليوم 
#قهوة_المساء",0
كسم السيسي من كل قلبي,1
"انا عسكري متقاعد ربيت ابنتي على حب الوطن🇱🇧 فأرجو من الطيبين تحقيق حلمها عبر هاشتاغ #ضروري_نحكي 
يا رب 
فلنحمل بعضنا بعضاً 
⚘🙏❤🇱🇧",0
"تعجبني الصداقه اللي ماتتصنعها الجمهور والدليل عندكم اخوة كاريزما
(محمد الزعيزعي ،وليد قشران ،فهاد البقمي،راكان بن ملهي،عادل هيف)
واخوة سكربت 
(سعد الشهري،عبدالله الشهراني ،بهاج الاكلبي،سعود ال جوزاء)",0
"هل الغنائم في الإسلام هي عمليات سرقة وسطو مسلح منظمة؟هل الإسلام دين أم منظمة اجرامية ومافيا ارهابية؟
",1
"الرشوة الإسلامية المؤلفة قلوبهم في الإسلام من هم ؟ كيف استخدم رسول الله الرشوة بالمال لنشر الإسلام
",1
‏‎رخيصة ، في كل حفل لهالمخىثين نشوف هالأشكال الله يمحيهم,1
"جاك ماجوريل رسام فرنسي ولد سنة 1886 وزار النغرب سنة 1919 ووقع في حبه حيث إستلهم العديد من لوحاته من طبيعة وثقافة 🇲🇦 في سنة 1924 تحصل على قطعة ارضية وأنشأ حديقته الشهيرة بمراكش التي مزالت تستقبل الزوار منذ سنة 1947 تاريخ افتتاحها.
#المغرب #مراكش",0
ينتقم منكم ربنا اشد انتقام وحسبنا بالله ونعم الوكيل فيكم,1
"جميع البشر يولدون ملحدين ، ثم يتم تلويث عقولهم بالأديان .
عندما تحجب طفلة صغيرة فأنت تقوم بقتل طفولتها .
عندما تتزوج طفلة بعمر التسع سنوات برجل يفوقها سناًً فأنت تجعل منها جثة على قيد الحياة .
عندما تبرر تحرش الرجل للمرأة و تقول كانت غير محتشمة فأنت تخلق 👇",1
"بارك الله فيكم صناع الاجيال
",0
مو عنصريه بس جد انا اكره السود اقرف اذا شفتهم,1
"لا دلال كدلال الأب ولا حُب بعد حُب الأب ، اللهم احفظ لي ابوي حبيبي و سندي و قوتي'♥️.
",0
"رحمه الله على احن قلب فى الدنيا نسأل الله أن يجمعنا  فى الاخره
",0
مافي شيتن سمح غير وجنتك دي والباقي خرده,1
"جنة العبيط , وصف الجنة في الإسلام وبيان سذاجة المصدقين والمؤمنين بهذه الجنة الخرافية
",1
"هانت كلها 3 سنين و6 امتحانات
",0
اش هاد الهاشتغات دالخرى عندكم ،السيدة واخا متكونش متافق معاه ،ماخصك دخل ليها فحياتها الشخصية ،خليتو المفيد لي طاحنينكم بيه صباح عشية ومقابيلن الخوى الخاوي#زوجوا_مايصه,1
"لماذا المسلم عنيف؟ تحليل منطقي وتاريخي للعقلية الإسلامية العنيفة 
",1
وفي بنات في تويتر متناكين وانتي منهم,1
"تدريب صيفى بإندومى مصر
تم الآن فتح الفرص للأجيال القادمة للحصول على خبرات حقيقية بمختلف مجالات العمل
",0
"وأي كلام يُقال عن نعيم الأب💙
ان كانت حياة فهي أبي وان كان حب فهو لأبي وان كان عُمر مديد فأطل بعمر أبي يارب",0
"بين ابنكم الشهيد هادي و هذه ابنتي مريم 
علاقة حب وعطف ومودة لن يفهمها الا من انتسب إلى مدرسة رحماء بينهم 
السلام على صبرك سيدي #نصرالله ♥️",0
هل تعرف ماهي متلازمة التفكير. ماتفكر به قد يفكر به اخرون ما تشعر به قد يشعر به اخرون المهم من ينفذ اولا,0
"اثبتو انتم أن الله هو خالق الاشياءومن هوالله وهل يحتاج لرسول وانبياء كيف وهو اقرب من حبل الوريد كما يقول القران
",1
"وإن كنت لا أصيب دوما إلاّ أنني لا أصافح بقبضة ناقصه.. ولا أقدم ودا مخلوطا 
أو أذى مقنعا ولا ألفة زائفة ولا أخوض حديثا ناعما في فمه مرارة القصد 
لم اقترب يوماً لألذغ وأجرح  ولا أرى في المراوغه سوى وجهها القبيح.. هذا صوابي ويكفيني
#طابت_أوقاتكم",0
السيد بنيوب في ملتقى (ومع).. النموذج التنموي للأقاليم الجنوبية اعتمد على نتائج تشخيص دقيق للأوضاع الاقتصادية والاجتماعية,0
"إبنتي (إسراء)🌹
ذات ١٢ربيعاً لم أجبرها ع ارتداء الحِجاب بل انتظرت قناعتها التي فطرها الله عليها إذ بدأت أُلاحظ عليها في هذه الآونة حُبها لأرتداء الحِجاب دون تكليف أو إكراه مني 🎀
فلله الحمد من قبل ومن بعد🤲
أخبروهم إنما الإسلام فِطره والإلتزام بتعاليمه حُب❤️
",0
"‏غياب الأب يُقسم الظهر وغياب الأم يطفئ العُمر، أنقسم ظهري فلا تطفىء عُمري يا الله.
",0
الا لعنة الله على الظالمين,1
"ولا مجال اليوم للقعود مع المحبطين، ولا للركون مع المتذبذبين.
",0
"لو كنت فضيع مثل هذان المذيعان لكنت اشرت انهما الخبث والخبائث في النفاق
ولكني لا اشير
انا اسمى من اللجوء الى المعايرات الشخصيه",1
‏ربنا يخفف علي اي زول مكافح في الشمس دي.😣😌‎‎‎,0
"رقم بنات متناكين
01285223496",1
إقتلوا الزنوج,1
"حضرت مباراة #المغرب و #الجزائر في #الدوحة.
علم المغرب أثث ركن المشجعين المغاربة.
وحمل جمهور جزائري علم بلاده وكان مآزرا بآخر رفع أعلام #تونس و #فلسطين و #موريتانيا .
تذكرت حينها مقولة المفكر والمؤرخ المغربي عبدالله العروي إن""المغرب جزيرة..ويجب أن نتصرف كسكان جزيرة""
#المغرب_أولا",0
"لازم كل احد مبسوط وسعيد مع زوجته يروح تويتر يقول لحظه بكتب انو انا سعيد ومبسوط مع زوجتي م تدرون عن حياة اي احد والناس السلبيه م تشوف الا الناس السلبيه اللي شوهو سمعة الزواج وعطوا الناس ان الزواج نكد وتعب وشقاء وارتباط ومافي حب ومشاكل طول الوقت خليتوا الناس تنفر من كلمة زواج 👋🏻💖
",0
‏الحياة أكبر من أني ألحقك واسألك ليه أسلوبك تغير معي، حرييييقه تحرقك أنت و أسلوبك,1
"""اللأبد حب بنت الخاله ثابت ولا يعلى عليه""",0
"قام عامل إقليم تارودانت، الحسين أمزال مرفوقا بمختلف المصالح المعنية، أول أمس الإثنين 13 يونيو 2022، بزيارة تفقدية للمستشفى العسكري الطبي الجراحي الميداني المشيد بمركز جماعة تالوين على هامش مناورات الأسد الإفريقي 2022

#moroccan_armed_forces #africanlion22",0
‏في حاجات في الدنيا دي ما ينفع تطلبها ما ينفع تقول لي زول راضيني او اعتزر لي ما ينفع تقول لي زول حبني بنفس القدر ما ينفع تقول لي زول خليك جمبي ما ينفع تفرض نفسك علي شخص او تخليهو يحبك.,0
"أيا خريجةُ فيها نباهي
 ومن في حُب مثلكِ قد يلام 💜
.
من أعمالي:
#تهنئة_تخرج من الابتدائي 💜💜
من الاب والام 
#تخرج",0
"‏50,000 ريال 💰🤩 

ودك تكون لك 🤔

⏳",0
سفله زي زعيمهم لعنهم الله,1
"لكي يكون الزواج ناجحا يجب أن يكون هناك حب و مشاركة وتقدير لظروف الآخر و تفاهم
من بدري انا و زوجتي عندما كانت تدرس انا كنت شايل كل شيء و هي مكتفية بمكافأة الكلية .
توظفت أصبحت تشارك في بعض الأمور و انا متحمل الأغلبية و في السفر اتفقنا النص بالنص.
احتفلنا ب ٤٠ عام زواج ناجح",0
